학교명,전공명,과목명
서울대학교,융합학습과학전공,언어 학습과정과 평가
서울대학교,융합학습과학전공,AI 학습플랫폼
서울대학교,융합학습과학전공,몸과 학습 
서울대학교,융합학습과학전공,창의융합학습과학 프로젝트
서울대학교,융합학습과학전공,융합학습과학 인턴십*
서울대학교,융합학습과학전공,인간 발달과 전인적 성장*
서울대학교,융합학습과학전공,학습신경과학과 실험 
서울대학교,융합학습과학전공,인간공학과 학습
서울대학교,융합학습과학전공,학습정서와 웰빙 
서울대학교,융합학습과학전공,학습분석과 학습설계
서울대학교,융합학습과학전공,기업교육과 학습설계
서울대학교,융합학습과학전공,학습과학 연구
서울대학교,융합학습과학전공,교육과 학습의 경제학
서울대학교,융합학습과학전공,인공지능과 수학학습
서울대학교,융합학습과학전공,뇌기반 에듀테크
서울대학교,지구과학교육과,해양지구과학 및 실험2
서울대학교,지구과학교육과,환경지구과학
서울대학교,지구과학교육과,지구과학 학습지도 및 교재연구
서울대학교,지구과학교육과,지구과학 커뮤니케이션
서울대학교,지구과학교육과,지구과학 야외답사
서울대학교,지구과학교육과,전파관측천문학
서울대학교,지구과학교육과,해양지구과학 빅데이터처리
서울대학교,지구과학교육과,에어로졸 화학과 기후 변화
서울대학교,지구과학교육과,지구과학과 미래설계
서울대학교,지구과학교육과,해양지구과학 및 실험1
서울대학교,지구과학교육과,천체지구과학 및 실험2
서울대학교,지구과학교육과,천체지구과곽 및 실험1
서울대학교,지구과학교육과,지구과학야외실습
서울대학교,지구과학교육과,지구과학실험 및 탐구지도
서울대학교,지구과학교육과,지구과학교육론
서울대학교,지구과학교육과,대기지구과학 및 실험2
서울대학교,지구과학교육과,대기지구과학 및 실험1
서울대학교,지구과학교육과,고체지구물리학 및 실험2
서울대학교,지구과학교육과,고체지구물리학 및 실험1
서울대학교,지구과학교육과,고체지구과학 및 실험2
서울대학교,지구과학교육과,고체지구과학 및 실험1
서울대학교,지리교육과,정치지리학개론
서울대학교,지리교육과,지도학
서울대학교,지리교육과,지리 논리 및 논술
서울대학교,지리교육과,지리교육론
서울대학교,지리교육과,지리교재연구 및 지도법
서울대학교,지리교육과,자연지리학
서울대학교,지리교육과,지리사상사
서울대학교,지리교육과,지리정보체계와 지리교육
서울대학교,지리교육과,지형학원론
서울대학교,지리교육과,테크놀로지 활용 지리교육
서울대학교,지리교육과,토양 및 생태지리학
서울대학교,지리교육과,한국지리
서울대학교,지리교육과,환경과 지리
서울대학교,지리교육과,자연지리실습
서울대학교,지리교육과,인문지리학
서울대학교,지리교육과,지리 평가방법론
서울대학교,지리교육과,유럽지역연구
서울대학교,지리교육과,원격탐사와 지리자료분석
서울대학교,지리교육과,아프리카.오세아니아 지역연구
서울대학교,지리교육과,아시아지역연구
서울대학교,지리교육과,아메리카지역연구
서울대학교,지리교육과,세계지리
서울대학교,지리교육과,사회지리교육론
서울대학교,지리교육과,문화역사지리학
서울대학교,지리교육과,도시지리학
서울대학교,지리교육과,기후환경론
서울대학교,지리교육과,교통지리교육론
서울대학교,지리교육과,관광지리
서울대학교,지리교육과,공간분석과 지리교육
서울대학교,지리교육과,경제활동과 입지
서울대학교,지리교육과,경제지리교육론
서울대학교,지리교육과,인문지리실습
서울대학교,지리교육과,인구지리학개론
서울대학교,체육교육과,수영1
서울대학교,체육교육과,수영2
서울대학교,체육교육과,스노보드
서울대학교,체육교육과,스키
서울대학교,체육교육과,스포츠경영학
서울대학교,체육교육과,스포츠 교육학
서울대학교,체육교육과,스포츠마케팅
서울대학교,체육교육과,스포츠사회학
서울대학교,체육교육과,스포츠 미디어와 디지털 기술
서울대학교,체육교육과,수상안전 및 구급법
서울대학교,체육교육과,빙상
서울대학교,체육교육과,배드민턴
서울대학교,체육교육과,배구
서울대학교,체육교육과,발레
서울대학교,체육교육과,무용창작론
서울대학교,체육교육과,무용예술론
서울대학교,체육교육과,무용사
서울대학교,체육교육과,무용교육
서울대학교,체육교육과,럭비
서울대학교,체육교육과,댄스스포츠
서울대학교,체육교육과,스포츠의학
서울대학교,체육교육과,스포츠정책행정론
서울대학교,체육교육과,체육사.철학
서울대학교,체육교육과,체육논리 및 논술
서울대학교,체육교육과,체육교재연구및지도법
서울대학교,체육교육과,체육교육론
서울대학교,체육교육과,체력육성
서울대학교,체육교육과,전통무예
서울대학교,체육교육과,육상2(필드)
서울대학교,체육교육과,육상1(트랙)
서울대학교,체육교육과,유도
서울대학교,체육교육과,윈드서핑
서울대학교,체육교육과,운동학습 및 심리-운동학습
서울대학교,체육교육과,운동학습 및 심리-스포츠심리
서울대학교,체육교육과,운동역학
서울대학교,체육교육과,운동생리학
서울대학교,체육교육과,운동발달
서울대학교,체육교육과,요트
서울대학교,체육교육과,요가
서울대학교,체육교육과,양궁
서울대학교,체육교육과,아웃도어스포츠
서울대학교,체육교육과,야구
서울대학교,체육교육과,농구
서울대학교,체육교육과,기능해부학
서울대학교,체육교육과,"기계체조2(뜀틀, 철봉)"
서울대학교,체육교육과,기계체조1(마루운동)
서울대학교,체육교육과,국궁
서울대학교,체육교육과,교육무용
서울대학교,체육교육과,골프
서울대학교,체육교육과,건강체조
서울대학교,체육교육과,건강운동과학개론
서울대학교,체육교육과,건강교육
서울대학교,체육교육과,체육측정평가
서울대학교,체육교육과,체육학연구법
서울대학교,체육교육과,축구
서울대학교,체육교육과,탁구
서울대학교,체육교육과,태권도
서울대학교,체육교육과,택견
서울대학교,체육교육과,테니스
서울대학교,체육교육과,트레이닝방법론
서울대학교,체육교육과,특별활동
서울대학교,체육교육과,특수체육
서울대학교,체육교육과,하키
서울대학교,체육교육과,한국무용
서울대학교,체육교육과,한국무용입문
서울대학교,체육교육과,한국체육사
서울대학교,체육교육과,핸드볼
서울대학교,체육교육과,현대무용
서울대학교,체육교육과,현대무용입문
서울대학교,체육교육과,e스포츠의 이해
서울대학교,체육교육과,체육교육과정
서울대학교,체육교육과,장애유형별 특수체육원리
서울대학교,체육교육과,응용스포츠심리학의 이해
서울대학교,체육교육과,운동영양학
서울대학교,체육교육과,운동처방의 이론과 실제
서울대학교,체육교육과,운동생리학실험
서울대학교,체육교육과,여가레크리에이션
서울대학교,체육교육과,스포츠학입문
서울대학교,체육교육과,스포츠참여증진 프로그램 개발 및 평가
서울대학교,체육교육과,스포츠진로교육
서울대학교,체육교육과,스포츠공학 개론
서울대학교,체육교육과,스포츠리터러시
서울대학교,체육교육과,스포츠 테크놀로지와 혁신
서울대학교,체육교육과,스포츠 조직행동
서울대학교,화학교육과,무기화학1
서울대학교,화학교육과,무기화학2
서울대학교,화학교육과,나노과학에서의 화학
서울대학교,화학교육과,화학연구2
서울대학교,화학교육과,화학연구1
서울대학교,화학교육과,화학논리 및 논술
서울대학교,화학교육과,화학교재연구 및 지도법
서울대학교,화학교육과,화학교육연구
서울대학교,화학교육과,화학교육실험
서울대학교,화학교육과,화학교육론
서울대학교,화학교육과,일반화학 및 실험2
서울대학교,화학교육과,유기화학실험
